X,Y,Z,Amp,Tof
0,0.08,-0.195,16.1809,12.24
0,0.0825,-0.195,14.8442,12.24
0,0.085,-0.195,14.7526,12.224
0,0.0875,-0.195,15.0884,12.272
0,0.09,-0.195,14.7038,12.256
0,0.0925,-0.195,14.4658,12.24
0,0.095,-0.195,14.1179,12.224
0,0.0975,-0.195,14.478,12.24
0,0.1,-0.195,14.5451,12.256
0,0.1025,-0.195,14.6611,12.272
0,0.105,-0.195,14.0324,12.256
0,0.1075,-0.195,13.5075,12.272
0,0.11,-0.195,13.245,12.304
0,0.1125,-0.195,13.4342,12.256
0,0.115,-0.195,12.9643,12.32
0,0.1175,-0.195,12.3234,12.304
0,0.12,-0.195,12.9704,12.32
0,0.1225,-0.195,12.3112,12.304
0,0.125,-0.195,12.0304,12.288
0,0.1275,-0.195,12.4638,12.32
0,0.13,-0.195,12.1036,12.304
0,0.1325,-0.195,11.8046,12.32
0,0.135,-0.195,12.1097,12.32
0,0.1375,-0.195,12.183,12.352
0,0.14,-0.195,11.2125,12.352
0,0.1425,-0.195,11.5787,12.352
0,0.145,-0.195,10.7974,12.368
0,0.1475,-0.195,11.3041,12.384
0,0.15,-0.195,11.066,12.368
0,0.1525,-0.195,10.1627,12.432
0,0.155,-0.195,10.4801,12.384
0,0.1575,-0.195,10.0772,12.432
0,0.16,-0.195,10.2298,12.384
0,0.1625,-0.195,9.76592,12.432
0,0.165,-0.195,9.78423,12.4
0,0.1675,-0.195,9.82696,12.464
0,0.17,-0.195,9.29594,12.4
0,0.1725,-0.195,8.85037,12.416
0,0.175,-0.195,8.47194,12.432
0,0.1775,-0.195,8.75271,12.464
0,0.18,-0.195,8.5757,12.448
0,0.1825,-0.195,9.99786,12.416
0,0.185,-0.195,8.2522,12.416
0,0.1875,-0.195,7.87988,12.432
0,0.19,-0.195,8.34986,12.464
0,0.1925,-0.195,7.18406,12.464
0,0.195,-0.195,8.67336,12.464
0,0.1975,-0.195,7.80663,12.48
0,0.2,-0.195,7.4221,12.528
0,-0.2,-0.1925,7.0925,12.272
0,-0.1975,-0.1925,6.17695,12.128
0,-0.195,-0.1925,7.51366,12.288
0,-0.1925,-0.1925,7.45872,12.288
0,-0.19,-0.1925,7.67846,12.272
0,-0.1875,-0.1925,7.21458,12.288
0,-0.185,-0.1925,8.22779,12.288
0,-0.1825,-0.1925,7.96533,12.288
0,-0.18,-0.1925,8.27662,12.288
0,-0.1775,-0.1925,8.28272,12.256
0,-0.175,-0.1925,7.68456,12.256
0,-0.1725,-0.1925,8.75881,12.256
0,-0.17,-0.1925,7.83715,12.288
0,-0.1675,-0.1925,8.52687,12.288
0,-0.165,-0.1925,8.71609,12.272
0,-0.1625,-0.1925,9.18607,12.224
0,-0.16,-0.1925,8.86868,12.24
0,-0.1575,-0.1925,9.78423,12.24
0,-0.155,-0.1925,10.4373,12.24
0,-0.1525,-0.1925,9.11893,12.224
0,-0.15,-0.1925,10.2298,12.224
0,-0.1475,-0.1925,10.1871,12.224
0,-0.145,-0.1925,10.0101,12.224
0,-0.1425,-0.1925,9.91852,12.208
0,-0.14,-0.1925,11.066,12.224
0,-0.1375,-0.1925,10.8097,12.192
0,-0.135,-0.1925,11.6276,12.192
0,-0.1325,-0.1925,11.3773,12.224
0,-0.13,-0.1925,12.1403,12.192
0,-0.1275,-0.1925,12.006,12.192
0,-0.125,-0.1925,12.0792,12.192
0,-0.1225,-0.1925,11.6459,12.176
0,-0.12,-0.1925,12.3112,12.192
0,-0.1175,-0.1925,12.2623,12.192
0,-0.115,-0.1925,12.946,12.208
0,-0.1125,-0.1925,12.7567,12.192
0,-0.11,-0.1925,13.3671,12.176
0,-0.1075,-0.1925,13.007,12.176
0,-0.105,-0.1925,13.5502,12.176
0,-0.1025,-0.1925,13.422,12.176
0,-0.1,-0.1925,13.4465,12.144
0,-0.0975,-0.1925,13.599,12.192
0,-0.095,-0.1925,14.0263,12.192
0,-0.0925,-0.1925,13.2878,12.176
0,-0.09,-0.1925,14.8015,12.16
0,-0.0875,-0.1925,14.1423,12.16
0,-0.085,-0.1925,14.4536,12.16
0,-0.0825,-0.1925,14.8259,12.144
0,-0.08,-0.1925,14.8503,12.16
0,-0.0775,-0.1925,15.1433,12.176
0,-0.075,-0.1925,15.125,12.192
0,-0.0725,-0.1925,15.3813,12.176
0,-0.07,-0.1925,16.0649,12.176
0,-0.0675,-0.1925,16.2908,12.144
0,-0.065,-0.1925,16.5532,12.176
0,-0.0625,-0.1925,15.4973,12.176
0,-0.06,-0.1925,15.4118,12.176
0,-0.0575,-0.1925,16.4739,12.176
0,-0.055,-0.1925,17.5787,12.16
0,-0.0525,-0.1925,16.7364,12.128
0,-0.05,-0.1925,17.4444,12.16
0,-0.0475,-0.1925,17.4139,12.16
0,-0.045,-0.1925,17.3284,12.16
0,-0.0425,-0.1925,17.5054,12.192
0,-0.04,-0.1925,17.1087,12.144
0,-0.0375,-0.1925,16.6326,12.16
0,-0.035,-0.1925,19.0435,12.16
0,-0.0325,-0.1925,17.9205,12.176
0,-0.03,-0.1925,17.0293,12.16
0,-0.0275,-0.1925,17.6153,12.144
0,-0.025,-0.1925,17.188,12.16
0,-0.0225,-0.1925,18.1951,12.128
0,-0.02,-0.1925,17.3711,12.128
0,-0.0175,-0.1925,17.9571,12.16
0,-0.015,-0.1925,17.658,12.128
0,-0.0125,-0.1925,18.7201,12.16
0,-0.01,-0.1925,17.9266,12.128
0,-0.0075,-0.1925,17.1819,12.144
0,-0.005,-0.1925,17.658,12.16
0,-0.0025,-0.1925,17.9083,12.144
0,0,-0.1925,17.8655,12.144
0,0.0025,-0.1925,18.0303,12.176
0,0.005,-0.1925,18.1036,12.16
0,0.0075,-0.1925,18.7872,12.16
0,0.01,-0.1925,18.7201,12.16
0,0.0125,-0.1925,18.8238,12.16
0,0.015,-0.1925,18.1463,12.16
0,0.0175,-0.1925,18.0975,12.16
0,0.02,-0.1925,19.2389,12.16
0,0.0225,-0.1925,17.9815,12.176
0,0.025,-0.1925,19.2511,12.176
0,0.0275,-0.1925,17.7068,12.16
0,0.03,-0.1925,18.2501,12.176
0,0.0325,-0.1925,17.5604,12.176
0,0.035,-0.1925,18.6407,12.176
0,0.0375,-0.1925,18.4942,12.176
0,0.04,-0.1925,18.659,12.176
0,0.0425,-0.1925,18.2012,12.176
0,0.045,-0.1925,17.6519,12.16
0,0.0475,-0.1925,18.1829,12.192
0,0.05,-0.1925,17.5176,12.192
0,0.0525,-0.1925,18.1036,12.208
0,0.055,-0.1925,18.2562,12.176
0,0.0575,-0.1925,17.5665,12.192
0,0.06,-0.1925,16.5288,12.208
0,0.0625,-0.1925,16.773,12.192
0,0.065,-0.1925,17.8777,12.176
0,0.0675,-0.1925,15.894,12.208
0,0.07,-0.1925,16.6448,12.224
0,0.0725,-0.1925,16.6692,12.208
0,0.075,-0.1925,16.541,12.208
0,0.0775,-0.1925,15.7231,12.208
0,0.08,-0.1925,15.7903,12.224
0,0.0825,-0.1925,15.0578,12.224
0,0.085,-0.1925,14.8137,12.24
0,0.0875,-0.1925,15.8696,12.224
0,0.09,-0.1925,14.6245,12.224
0,0.0925,-0.1925,14.5878,12.224
0,0.095,-0.1925,14.9419,12.208
0,0.0975,-0.1925,14.716,12.24
0,0.1,-0.1925,15.4363,12.24
0,0.1025,-0.1925,14.185,12.256
0,0.105,-0.1925,14.3071,12.256
0,0.1075,-0.1925,14.1667,12.288
0,0.11,-0.1925,14.4353,12.256
0,0.1125,-0.1925,13.3366,12.288
0,0.115,-0.1925,13.5258,12.304
0,0.1175,-0.1925,13.6418,12.304
0,0.12,-0.1925,13.6113,12.272
0,0.1225,-0.1925,13.6113,12.272
0,0.125,-0.1925,13.4159,12.304
0,0.1275,-0.1925,12.4821,12.304
0,0.13,-0.1925,11.829,12.288
0,0.1325,-0.1925,12.6225,12.32
0,0.135,-0.1925,12.9215,12.304
0,0.1375,-0.1925,11.774,12.352
0,0.14,-0.1925,11.243,12.352
0,0.1425,-0.1925,10.9134,12.352
0,0.145,-0.1925,11.6398,12.352
0,0.1475,-0.1925,10.5228,12.352
0,0.15,-0.1925,10.8463,12.352
0,0.1525,-0.1925,10.0589,12.368
0,0.155,-0.1925,10.3519,12.352
0,0.1575,-0.1925,10.3458,12.4
0,0.16,-0.1925,10.0589,12.4
